jumpHeight,takeOffVelocity,bodyWeight,pushOffDistance,maxPower,maxPowerRelative,slope,slopeRelative
0.105858107,1.441157891,90,0.4,1538.153093,17.09058993,-1790.343516,-19.89270573
0.130302092,1.598914333,70,0.4,1733.09418,24.75848829,-1936.852201,-27.66931716
0.126734935,1.576876475,75,0.4,1737.810274,23.17080365,-1954.167517,-26.05556689
0.123187215,1.554648888,80,0.4,1742.02889,21.77536112,-1971.157578,-24.63946973
0.118905722,1.527393291,85,0.4,1745.76993,20.53846976,-1987.29927,-23.37999141
0.115461815,1.505111559,90,0.4,1748.991791,19.43324212,-2003.056899,-22.25618776
0.13633062,1.635483648,70,0.4,1934.273772,27.63248246,-2138.168626,-30.54526609
0.133006203,1.615419974,75,0.4,1940.794503,25.87726005,-2157.678263,-28.76904351
0.129706789,1.59525772,80,0.4,1946.542776,24.3317847,-2176.239971,-27.20299963
0.126433398,1.574999451,85,0.4,1951.422483,22.95791156,-2193.540276,-25.80635618
0.123187215,1.554648888,90,0.4,1955.808648,21.7312072,-2210.276731,-24.55863035
0.141654974,1.667114451,70,0.4,2132.627863,30.46611233,-2336.989862,-33.38556946
0.13850442,1.648471023,75,0.4,2140.414358,28.53885811,-2357.468816,-31.43291754
0.135382304,1.629785509,80,0.4,2147.515737,26.84394672,-2377.26908,-29.7158635
0.132288994,1.611058676,85,0.4,2153.96936,25.340816,-2396.405169,-28.19300198
0.129224974,1.592292054,90,0.4,2159.710456,23.99678284,-2414.72405,-26.83026722
0.167236593,1.81140331,70,0.4,1263.708564,18.05297948,-753.1226285,-10.75889469
0.153553308,1.735717691,75,0.4,1261.061364,16.81415152,-758.73455,-10.11646067
0.140827455,1.66223785,80,0.4,1258.305591,15.72881989,-763.8359162,-9.547948952
0.128742774,1.589318476,85,0.4,1255.650393,14.77235757,-768.1939897,-9.037576349
0.117462635,1.518096474,90,0.4,1253.096185,13.92329095,-772.0885271,-8.578761412
0.210500412,2.032244593,70,0.4,1584.187844,22.63125491,-912.4337341,-13.03476763
0.197405808,1.968019803,75,0.4,1582.471724,21.09962299,-921.0024423,-12.28003256
0.184907741,1.904702042,80,0.4,1580.423407,19.75529259,-928.3170893,-11.60396362
0.172987131,1.842283231,85,0.4,1578.322451,18.56849943,-935.5007517,-11.0058912
0.161770864,1.781556723,90,0.4,1576.149894,17.5127766,-941.4266192,-10.46029577
0.243556423,2.185995659,70,0.4,1899.362957,27.13375652,-1063.950497,-15.19929282
0.231443758,2.130944985,75,0.4,1899.357158,25.3247621,-1074.652373,-14.32869831
0.219623869,2.075817983,80,0.4,1898.676734,23.73345917,-1084.68765,-13.55859562
0.208283884,2.021516707,85,0.4,1897.525421,22.32382848,-1093.355905,-12.86301064
0.197405808,1.968019803,90,0.4,1896.336148,21.07040165,-1101.685354,-12.24094837
0.269588649,2.29985419,70,0.4,2208.714201,31.55306001,-1209.326502,-17.27609288
0.258058556,2.250135301,75,0.4,2210.70205,29.47602733,-1222.522191,-16.30029588
0.247276548,2.202627039,80,0.4,2211.622777,27.64528471,-1234.5122,-15.4314025
0.236524888,2.154209438,85,0.4,2212.127743,26.02503227,-1244.73506,-14.64394188
0.226311423,2.107185355,90,0.4,2212.116815,24.57907572,-1255.309143,-13.94787937
0.289592654,2.383654312,70,0.4,2513.136494,35.90194992,-1351.376167,-19.30537381
0.279544455,2.341935568,75,0.4,2517.61617,33.5682156,-1366.689156,-18.22252208
0.269588649,2.29985419,80,0.4,2519.973594,31.49966993,-1379.578692,-17.24473365
0.259349563,2.255756731,85,0.4,2522.056413,29.67125191,-1391.383335,-16.36921571
0.249876114,2.214174645,90,0.4,2524.182898,28.04647665,-1404.525837,-15.60584263
0.305899039,2.449844719,70,0.4,2812.29266,40.17560942,-1488.383884,-21.26262692
0.296693391,2.412700628,75,0.4,2818.913654,37.58551538,-1505.34857,-20.07131427
0.28755187,2.375240553,80,0.4,2823.354095,35.29192619,-1519.965758,-18.99957197
0.278508055,2.337590219,85,0.4,2827.512914,33.26485782,-1534.52001,-18.05317659
0.269588649,2.29985419,90,0.4,2831.319931,31.45911034,-1548.849062,-17.20943403
0.319773889,2.504788153,70,0.4,3104.959971,44.35657101,-1620.658404,-23.15226291
0.311195711,2.470963346,75,0.4,3113.925139,41.51900185,-1638.952306,-21.85269741
0.302672075,2.436888612,80,0.4,3121.681288,39.02101609,-1656.610223,-20.70762778
0.294229936,2.402663385,85,0.4,3128.243765,36.80286782,-1672.926212,-19.68148485
0.285891113,2.368371517,90,0.4,3133.622522,34.81802802,-1689.091076,-18.76767862
0.246021548,2.197030445,70,0.4,1631.568783,23.30812547,-584.5477464,-8.350682091
0.224994153,2.101043856,75,0.4,1627.370139,21.69826852,-588.4500042,-7.846000056
0.205399115,2.007468714,80,0.4,1623.599235,20.29499043,-591.7180591,-7.396475738
0.187112762,1.916025156,85,0.4,1619.765703,19.05606709,-595.0011951,-7.000014059
0.171136842,1.832404116,90,0.4,1616.429675,17.96032972,-597.4403425,-6.638226027
0.317643763,2.496431578,70,0.4,2051.181401,29.30259145,-712.0722111,-10.17246016
0.295451385,2.407645359,75,0.4,2047.047211,27.29396282,-717.6529146,-9.568705529
0.274706454,2.321581493,80,0.4,2043.349557,25.54186946,-722.2667609,-9.028334511
0.255278332,2.237981431,85,0.4,2039.327238,23.99208515,-727.3499099,-8.557057764
0.237051939,2.156608227,90,0.4,2035.787445,22.6198605,-731.276333,-8.125292589
0.375015169,2.712526057,70,0.4,2467.923786,35.25605409,-834.4006959,-11.92000994
0.353973484,2.635329155,75,0.4,2464.483522,32.85978029,-841.3992698,-11.21865693
0.331564452,2.550547892,80,0.4,2461.753145,30.77191431,-848.2144778,-10.60268097
0.313019016,2.478191495,85,0.4,2457.990748,28.91753821,-853.7473739,-10.04408675
0.295451385,2.407645359,90,0.4,2454.698569,27.27442854,-859.0659244,-9.545176938
0.424072718,2.884494191,70,0.4,2880.324602,41.14749432,-952.2094004,-13.60299143
0.401520227,2.806746668,75,0.4,2878.72598,38.38301306,-960.6575939,-12.80876792
0.382802481,2.740544595,80,0.4,2876.30274,35.95378425,-968.6159495,-12.10769937
0.362454504,2.666712838,85,0.4,2874.25832,33.81480377,-977.7510941,-11.50295405
0.343046679,2.594335336,90,0.4,2871.65185,31.90724278,-983.9862155,-10.93318017
0.463068969,3.014201914,70,0.4,3288.722263,46.98174661,-1065.877897,-15.2268271
0.444337021,2.95260772,75,0.4,3289.024807,43.8536641,-1078.039514,-14.37386018
0.424072718,2.884494191,80,0.4,3287.423784,41.0927973,-1085.852935,-13.57316168
0.40463446,2.817610354,85,0.4,3286.968847,38.67022173,-1096.034111,-12.89451895
0.386018833,2.752033703,90,0.4,3285.426019,36.50473354,-1103.528199,-12.26142443
0.497069337,3.122899355,70,0.4,3694.025351,52.77179072,-1179.642479,-16.85203541
0.479294252,3.066553965,75,0.4,3695.183556,49.26911408,-1191.582536,-15.88776714
0.460188833,3.004813622,80,0.4,3695.20671,46.19008388,-1200.843559,-15.01054448
0.441780731,2.944102232,85,0.4,3696.103743,43.48357345,-1211.869361,-14.2572866
0.424072718,2.884494191,90,0.4,3696.298054,41.06997837,-1222.035557,-13.57817286
0.527120485,3.215914164,70,0.4,4091.269532,58.44670759,-1286.335059,-18.37621512
0.508427382,3.158376995,75,0.4,4095.819634,54.61092845,-1300.016933,-17.33355911
0.49033077,3.101659187,80,0.4,4099.171218,51.23964022,-1312.676702,-16.40845878
0.472849068,3.045865839,85,0.4,4101.525253,48.25323827,-1324.452592,-15.58179519
0.455985134,2.991058062,90,0.4,4103.041785,45.58935317,-1335.460897,-14.83845441
0.310538178,2.468351484,70,0.4,1996.382051,28.51974358,-478.8973673,-6.841390962
0.283599331,2.358859657,75,0.4,1991.758034,26.55677378,-481.4378302,-6.419171069
0.258568851,2.252358954,80,0.4,1986.68644,24.83358049,-483.8240959,-6.047801198
0.235266722,2.148472269,85,0.4,1982.492818,23.32344492,-485.7875468,-5.715147609
0.213543145,2.046879699,90,0.4,1978.275675,21.98084084,-487.6376645,-5.418196272
0.406819951,2.825209273,70,0.4,2512.654945,35.89507065,-586.1599147,-8.373713067
0.376574145,2.718158333,75,0.4,2507.033696,33.42711595,-590.2270358,-7.869693811
0.348651305,2.615442336,80,0.4,2501.296844,31.26621055,-593.6403017,-7.420503771
0.322778425,2.516527907,85,0.4,2496.396513,29.36937075,-596.5181648,-7.017860762
0.298728258,2.420960228,90,0.4,2491.95652,27.68840578,-599.2153929,-6.65794881
0.486014849,3.08797852,70,0.4,3028.567994,43.26525706,-689.4163942,-9.848805631
0.457285365,2.995319492,75,0.4,3022.240773,40.29654364,-695.0393097,-9.267190796
0.424217955,2.884988089,80,0.4,3018.525953,37.73157441,-698.3527275,-8.729409094
0.399679557,2.80030586,85,0.4,3011.866551,35.43372413,-703.626389,-8.277957518
0.376574145,2.718158333,90,0.4,3007.660688,33.41845209,-706.6256102,-7.851395668
0.558808106,3.31116521,70,0.4,3542.512387,50.60731982,-791.0710012,-11.3010143
0.523831892,3.205866766,75,0.4,3537.390099,47.16520132,-796.3585295,-10.61811373
0.498795699,3.128317696,80,0.4,3532.701508,44.15876885,-802.1382773,-10.02672847
0.46835892,3.031369658,85,0.4,3527.675605,41.50206594,-806.2912064,-9.485778898
0.446459783,2.959652165,90,0.4,3522.189302,39.13543669,-810.9282143,-9.010313492
0.624458808,3.500268821,70,0.4,4054.191986,57.91702836,-889.1095638,-12.7015652
0.590556712,3.403927539,75,0.4,4049.426038,53.99234717,-895.344763,-11.93793017
0.558808106,3.31116521,80,0.4,4045.316562,50.56645703,-903.522563,-11.29403204
0.529062741,3.22183348,85,0.4,4041.140089,47.54282458,-907.202891,-10.67297519
0.501168959,3.135751103,90,0.4,4036.801145,44.85334606,-914.2516043,-10.15835116
0.67827636,3.647983304,70,0.4,4563.164349,65.18806213,-985.2338341,-14.07476906
0.645623489,3.559091576,75,0.4,4558.979546,60.78639395,-993.3274199,-13.2443656
0.614914967,3.473417862,80,0.4,4556.188494,56.95235618,-1001.594099,-12.51992624
0.586020599,3.390829418,85,0.4,4552.049792,53.55352697,-1006.699337,-11.84352161
0.558808106,3.31116521,90,0.4,4548.701949,50.54113277,-1013.939612,-11.26599568
0.722438743,3.764870269,70,0.4,5066.727521,72.38182173,-1076.627377,-15.3803911
0.691090003,3.682279982,75,0.4,5065.70845,67.54277933,-1086.418823,-14.48558431
0.6615346,3.602680788,80,0.4,5063.967577,63.29959471,-1095.37278,-13.69215976
0.633649363,3.525932571,85,0.4,5061.652833,59.54885686,-1103.634003,-12.98392945
0.607311037,3.451875223,90,0.4,5058.871724,56.20968582,-1111.318884,-12.3479876
0.361227008,2.662193439,70,0.4,2361.090863,33.72986947,-405.6930603,-5.795615147
0.329851974,2.543952776,75,0.4,2356.543159,31.42057545,-407.0002065,-5.426669419
0.295849381,2.409266456,80,0.4,2350.587859,29.38234824,-409.0299373,-5.112874216
0.269386794,2.298993018,85,0.4,2346.364553,27.60428886,-410.3746539,-4.827937105
0.244653171,2.190911958,90,0.4,2342.466777,26.02740863,-411.5872709,-4.573191898
0.477156397,3.059707259,70,0.4,2972.302388,42.46146268,-498.4832676,-7.121189538
0.44044676,2.939653965,75,0.4,2965.963763,39.5461835,-500.7595507,-6.676794009
0.40680465,2.825156143,80,0.4,2959.863808,36.99829759,-503.0350226,-6.287937782
0.375824296,2.715450735,85,0.4,2953.323068,34.74497727,-505.3167465,-5.9449029
0.347176816,2.609905961,90,0.4,2947.076729,32.74529699,-507.8076632,-5.642307369
0.573752532,3.355148981,70,0.4,3586.143704,51.23062435,-587.9116247,-8.398737496
0.53911502,3.25229714,75,0.4,3576.078542,47.68104723,-592.4279536,-7.899039382
0.506908565,3.15365598,80,0.4,3570.653637,44.63317047,-595.4741321,-7.443426651
0.467697101,3.02922715,85,0.4,3564.19165,41.93166647,-597.923021,-7.034388483
0.44044676,2.939653965,90,0.4,3556.263582,39.5140398,-601.3756402,-6.681951558
0.667067605,3.617715634,70,0.4,4197.844703,59.96921004,-676.4158583,-9.66308369
0.634167837,3.527374796,75,0.4,4189.391826,55.85855768,-680.3759488,-9.071679318
0.591324437,3.406139377,80,0.4,4183.920876,52.29901095,-683.570517,-8.544631462
0.55197358,3.290854243,85,0.4,4174.510602,49.11188944,-688.9043789,-8.104757399
0.526531709,3.214117629,90,0.4,4168.481119,46.31645688,-692.3015908,-7.692239898
0.755290937,3.849520513,70,0.4,4808.727343,68.6961049,-762.7222118,-10.8960316
0.709324705,3.730542952,75,0.4,4801.251825,64.01669101,-767.3996882,-10.23199584
0.667067605,3.617715634,80,0.4,4795.138265,59.93922831,-772.8729214,-9.660911517
0.628112999,3.510495269,85,0.4,4787.295845,56.32112759,-777.4870506,-9.146906478
0.604768148,3.444640919,90,0.4,4780.55647,53.11729411,-780.90353,-8.676705889
0.827830966,4.030141878,70,0.4,5419.244092,77.41777274,-846.574928,-12.09392754
0.782801842,3.919001422,75,0.4,5412.10951,72.16146013,-853.4660414,-11.37954722
0.741241961,3.81355048,80,0.4,5405.614936,67.5701867,-859.4942646,-10.74367831
0.702774975,3.713279549,85,0.4,5400.038775,63.52986794,-862.3464342,-10.14525217
0.667067605,3.617715634,90,0.4,5393.799134,59.93110149,-867.5445383,-9.639383759
0.886429901,4.170342271,70,0.4,6029.849757,86.14071081,-928.1958912,-13.2599413
0.842817523,4.066457894,75,0.4,6023.984007,80.31978677,-935.1736839,-12.46898245
0.802462539,3.967910661,80,0.4,6017.955232,75.2244404,-941.5082182,-11.76885273
0.765006012,3.874199009,85,0.4,6011.803341,70.72709813,-947.3307907,-11.14506813
0.730132542,3.784864657,90,0.4,6005.545468,66.72828298,-952.7444366,-10.5860493
0.073176203,1.198214131,70,0.4,665.5428125,9.507754464,-1782.724676,-25.46749537
0.068093414,1.155851538,75,0.4,665.3855172,8.871806896,-1758.36318,-23.4448424
0.063166468,1.113250246,80,0.4,665.2692126,8.315865157,-1733.758667,-21.67198334
0.058411741,1.070531809,85,0.4,665.8108453,7.833068768,-1704.911709,-20.05778481
0.053840276,1.02778705,90,0.4,666.8146433,7.409051592,-1676.267166,-18.62519073
0.087871482,1.31302646,70,0.4,842.0591311,12.02941616,-2338.822128,-33.41174468
0.083517715,1.280084987,75,0.4,840.4120951,11.2054946,-2322.500662,-30.9666755
0.07936678,1.247868672,80,0.4,838.8776703,10.48597088,-2301.976903,-28.77471128
0.075175592,1.214473186,85,0.4,838.1704512,9.860828837,-2282.451327,-26.85236856
0.071072472,1.180864898,90,0.4,836.2801399,9.292001554,-2265.420096,-25.1713344
0.098038584,1.386909163,70,0.4,1016.735734,14.52479621,-2847.68023,-40.68114614
0.094343747,1.360523548,75,0.4,1016.467164,13.55289552,-2853.142313,-38.04189751
0.090688371,1.333906237,80,0.4,1013.926529,12.67408161,-2829.669217,-35.37086521
0.087078057,1.307085107,85,0.4,1012.62412,11.91322494,-2814.246212,-33.10877897
0.083517715,1.280084987,90,0.4,1011.775855,11.24195395,-2797.403929,-31.08226587
0.105520561,1.438858367,70,0.4,1190.528084,17.00754406,-3367.401886,-48.10574122
0.102264285,1.416483421,75,0.4,1185.502821,15.80670428,-3317.983585,-44.23978113
0.099151241,1.394757094,80,0.4,1189.703129,14.87128912,-3357.427157,-41.96783946
0.095941418,1.371995125,85,0.4,1187.249705,13.96764359,-3319.816643,-39.05666639
0.092872393,1.349872719,90,0.4,1189.065541,13.21183935,-3351.687043,-37.24096715
0.111182903,1.476959229,70,0.4,1368.894859,19.55564085,-3886.213934,-55.51734192
0.108289669,1.457615624,75,0.4,1360.489657,18.13986209,-3834.101471,-51.12135295
0.105520561,1.438858367,80,0.4,1366.63149,17.08289363,-3871.043266,-48.38804082
0.10275656,1.419888625,85,0.4,1366.319435,16.07434629,-3871.293835,-45.54463336
0.099898852,1.40000553,90,0.4,1364.635907,15.16262119,-3863.209443,-42.92454937
0.115570223,1.505817977,70,0.4,1546.873914,22.09819877,-4399.876793,-62.85538276
0.11296135,1.48872485,75,0.4,1537.233823,20.49645097,-4354.004064,-58.05338752
0.110476794,1.472261764,80,0.4,1542.677771,19.28347214,-4379.733077,-54.74666346
0.107995939,1.455637427,85,0.4,1537.522807,18.08850361,-4346.78492,-51.13864612
0.105520561,1.438858367,90,0.4,1539.046321,17.10051468,-4365.788922,-48.5087658
0.119018103,1.528114912,70,0.4,1703.500715,24.3357245,-4806.266903,-68.66095575
0.116763311,1.513570663,75,0.4,1712.683167,22.83577556,-4844.965251,-64.59953668
0.114508599,1.498885823,80,0.4,1706.693442,21.33366803,-4821.218877,-60.26523596
0.11225551,1.484066412,85,0.4,1700.869942,20.01023461,-4797.194901,-56.43758707
0.110005531,1.469118279,90,0.4,1707.227017,18.96918908,-4828.173123,-53.64636803
0.139072519,1.651848308,70,0.4,864.20481,12.345783,-1419.089393,-20.27270561
0.129307095,1.592797914,75,0.4,864.6405211,11.52854028,-1393.756199,-18.58341599
0.119857494,1.533494061,80,0.4,865.5032902,10.81879113,-1368.709168,-17.1088646
0.11119481,1.47703831,85,0.4,867.7662503,10.20901471,-1341.002283,-15.77649745
0.102730131,1.419706013,90,0.4,870.8790158,9.676433509,-1313.554714,-14.59505237
0.168282621,1.817059442,70,0.4,1088.116046,15.54451494,-1853.502756,-26.4786108
0.159472777,1.768857226,75,0.4,1088.350011,14.51133348,-1854.005052,-24.72006736
0.150861614,1.720437407,80,0.4,1085.887701,13.57359626,-1830.939408,-22.8867426
0.143203201,1.676200106,85,0.4,1085.519717,12.7708202,-1816.556459,-21.37125246
0.13499802,1.627470783,90,0.4,1085.192846,12.05769829,-1791.323362,-19.90359291
0.189173551,1.92654745,70,0.4,1312.310201,18.74728858,-2243.597957,-32.05139938
0.180822965,1.883546276,75,0.4,1315.29245,17.53723267,-2275.565959,-30.34087946
0.173621593,1.845658598,80,0.4,1312.466536,16.4058317,-2249.493703,-28.11867129
0.166499897,1.807409191,85,0.4,1311.974909,15.43499893,-2250.606381,-26.47772213
0.159472777,1.768857226,90,0.4,1308.772532,14.54191702,-2220.433698,-24.67148553
0.203976282,2.000503602,70,0.4,1534.309864,21.91871235,-2653.484756,-37.90692509
0.196793808,1.964966797,75,0.4,1532.408785,20.43211714,-2626.987043,-35.02649391
0.190826942,1.934948216,80,0.4,1539.648947,19.24561184,-2673.120189,-33.41400236
0.184830854,1.904306001,85,0.4,1537.956288,18.09360339,-2652.49795,-31.20585824
0.177876361,1.868136561,90,0.4,1533.453118,17.03836798,-2643.337556,-29.37041729
0.215063469,2.054153175,70,0.4,1767.714927,25.25307038,-3077.555975,-43.96508536
0.210120346,2.030409118,75,0.4,1749.156087,23.32208116,-3000.295541,-40.00394055
0.203976282,2.000503602,80,0.4,1760.306847,22.00383559,-3059.347114,-38.24183893
0.197841889,1.970192339,85,0.4,1751.834752,20.60982061,-3022.563467,-35.5595702
0.192864902,1.945253036,90,0.4,1758.668585,19.54076206,-3053.68894,-33.92987711
0.224048572,2.096624188,70,0.4,1980.494204,28.29277434,-3432.764735,-49.03949621
0.219967358,2.077440629,75,0.4,1972.621748,26.3016233,-3405.552704,-45.40736939
0.214645542,2.052156311,80,0.4,1979.879848,24.74849811,-3438.911618,-42.98639522
0.209310734,2.02649367,85,0.4,1985.942261,23.3640266,-3438.606723,-40.45419674
0.203976282,2.000503602,90,0.4,1979.237726,21.99153029,-3432.287277,-38.1365253
0.231922526,2.133147898,70,0.4,2181.451044,31.16358634,-3732.15294,-53.31647057
0.22732442,2.111896096,75,0.4,2180.142396,29.06856527,-3732.085616,-49.76114155
0.222688206,2.090249412,80,0.4,2178.276811,27.22846014,-3729.75116,-46.62188949
0.21802531,2.068249644,85,0.4,2191.264761,25.77958542,-3767.538227,-44.32397914
0.213346189,2.04593554,90,0.4,2187.66419,24.30737989,-3760.245878,-41.78050976
0.198407413,1.973006193,70,0.4,1023.373561,14.6196223,-1213.46867,-17.33526672
0.184003344,1.900038317,75,0.4,1025.837139,13.67782852,-1188.945037,-15.85260049
0.170156171,1.827146429,80,0.4,1029.572769,12.86965961,-1162.309755,-14.52887194
0.156863366,1.754325864,85,0.4,1034.045727,12.16524385,-1135.76791,-13.36197541
0.145436573,1.689220402,90,0.4,1041.385146,11.57094607,-1107.249825,-12.30277584
0.242903515,2.183063663,70,0.4,1285.602292,18.36574702,-1600.25536,-22.86079085
0.228886053,2.119137645,75,0.4,1282.507452,17.10009936,-1593.100714,-21.24134286
0.215399762,2.055758579,80,0.4,1283.803079,16.04753849,-1574.942398,-19.68677998
0.202430952,1.992911255,85,0.4,1281.757795,15.07950347,-1570.465558,-18.47606538
0.192158006,1.941684855,90,0.4,1285.074264,14.27860294,-1530.593663,-17.00659626
0.276569353,2.329439999,70,0.4,1548.516241,22.12166059,-1927.152374,-27.53074819
0.26155968,2.265347858,75,0.4,1548.794106,20.65058809,-1959.007213,-26.12009617
0.250429612,2.216625584,80,0.4,1548.24756,19.3530945,-1937.706915,-24.22133643
0.239536948,2.16788259,85,0.4,1549.091678,18.22460798,-1945.916205,-22.89313182
0.228886053,2.119137645,90,0.4,1547.62896,17.19587733,-1918.04378,-21.31159756
0.300500214,2.428129772,70,0.4,1814.498341,25.92140488,-2299.931555,-32.85616507
0.291209918,2.39030094,75,0.4,1808.905903,24.11874537,-2244.346681,-29.92462241
0.278374762,2.33703077,80,0.4,1810.607886,22.63259858,-2296.988359,-28.71235449
0.269415707,2.299116391,85,0.4,1811.393443,21.31051109,-2253.751993,-26.51472933
0.257245296,2.246586902,90,0.4,1809.31115,20.10345722,-2296.873442,-25.52081602
0.318956002,2.50158285,70,0.4,2070.61461,29.58020872,-2612.71722,-37.32453171
0.311751787,2.473170045,75,0.4,2065.392862,27.53857149,-2578.77792,-34.3837056
0.300500214,2.428129772,80,0.4,2068.163873,25.85204842,-2618.323949,-32.72904936
0.289470035,2.383149613,85,0.4,2072.292985,24.37991748,-2625.794453,-30.89169944
0.282469782,2.354157414,90,0.4,2071.959259,23.02176955,-2635.078031,-29.27864479
0.335077201,2.564023146,70,0.4,2305.800362,32.94000518,-2870.635954,-41.00908506
0.329543923,2.542764592,75,0.4,2321.151713,30.9486895,-2907.223619,-38.76298159
0.319729218,2.504613193,80,0.4,2333.046014,29.16307518,-2957.162699,-36.96453374
0.310040201,2.466371576,85,0.4,2327.940397,27.38753409,-2921.263334,-34.36780393
0.300500214,2.428129772,90,0.4,2338.294901,25.98105446,-2975.344541,-33.05938379
0.350859338,2.623711152,70,0.4,2553.663585,36.48090836,-3130.981634,-44.72830905
0.342306192,2.591533811,75,0.4,2557.059347,34.09412462,-3148.26019,-41.97680253
0.333786285,2.559079311,80,0.4,2559.096757,31.98870947,-3161.79378,-39.52242224
0.325326764,2.526442384,85,0.4,2578.998017,30.34115314,-3214.985179,-37.82335504
0.316948931,2.493699666,90,0.4,2577.803476,28.64226085,-3221.252472,-35.79169413
0.246563254,2.199447897,70,0.4,1154.59246,16.494178,-1088.196149,-15.54565928
0.22829683,2.116408234,75,0.4,1160.76965,15.47692867,-1061.135013,-14.14846684
0.21082489,2.033810303,80,0.4,1167.052583,14.58815729,-1032.218704,-12.9027338
0.194118405,1.951564272,85,0.4,1175.162363,13.82543956,-1005.349567,-11.82764197
0.178153469,1.869591149,90,0.4,1184.557615,13.16175127,-977.6887061,-10.86320785
0.30451956,2.444314579,70,0.4,1446.122859,20.65889799,-1442.320227,-20.60457467
0.28563576,2.367313584,75,0.4,1446.521573,19.28695431,-1422.610021,-18.96813361
0.267719146,2.291865975,80,0.4,1445.683187,18.07103984,-1415.563452,-17.69454315
0.25069595,2.217803992,85,0.4,1448.514326,17.04134501,-1384.689897,-16.29046938
0.238400847,2.162735449,90,0.4,1451.192242,16.12435825,-1368.45749,-15.20508322
0.350606722,2.622766457,70,0.4,1745.638306,24.93769009,-1743.026631,-24.90038044
0.328482697,2.538667076,75,0.4,1740.616426,23.20821901,-1767.980024,-23.57306699
0.31374305,2.481055953,80,0.4,1741.977246,21.77471557,-1749.397956,-21.86747445
0.299469676,2.423962674,85,0.4,1737.6284,20.44268706,-1736.4549,-20.42888118
0.28563576,2.367313584,90,0.4,1739.121688,19.32357431,-1711.362044,-19.01513382
0.383880627,2.744401192,70,0.4,2031.989902,29.02842717,-2048.818236,-29.26883195
0.371395684,2.699404252,75,0.4,2030.809633,27.07746177,-1998.249849,-26.64333132
0.352242724,2.628878514,80,0.4,2030.711433,25.38389291,-2059.325823,-25.74157278
0.340612284,2.585113731,85,0.4,2035.953942,23.95239932,-2018.663551,-23.74898295
0.32300411,2.517407524,90,0.4,2036.282278,22.62535864,-2073.190448,-23.03544942
0.418940137,2.866985435,70,0.4,2326.738722,33.2391246,-2314.201361,-33.06001945
0.401070184,2.80517326,75,0.4,2332.156451,31.09541935,-2377.775906,-31.70367875
0.383880627,2.744401192,80,0.4,2322.483475,29.03104344,-2315.474637,-28.94343296
0.367373323,2.684746655,85,0.4,2330.946401,27.42289883,-2373.288113,-27.92103663
0.358700333,2.652866476,90,0.4,2325.995968,25.84439965,-2323.675315,-25.81861461
0.435413445,2.922808888,70,0.4,2585.142337,36.93060481,-2539.867569,-36.28382241
0.428452422,2.89935105,75,0.4,2604.535002,34.72713336,-2586.609641,-34.48812855
0.413094605,2.846913443,80,0.4,2628.429972,32.85537465,-2654.666166,-33.18332707
0.398237046,2.795247904,85,0.4,2616.882025,30.78684736,-2620.559107,-30.83010715
0.383880627,2.744401192,90,0.4,2627.847405,29.1983045,-2684.074475,-29.82304972
0.461903827,3.010407462,70,0.4,2883.71316,41.19590229,-2836.330431,-40.51900615
0.448004803,2.964768832,75,0.4,2888.655452,38.51540602,-2866.908922,-38.22545229
0.434450221,2.91957417,80,0.4,2892.924354,36.16155443,-2840.11155,-35.50139437
0.421257086,2.874902437,85,0.4,2894.662199,34.0548494,-2860.317184,-33.6507904
0.408432202,2.830801972,90,0.4,2894.943361,32.16603734,-2876.03938,-31.95599312
0.282350568,2.353660585,70,0.4,1265.212653,18.07446647,-995.8998768,-14.2271411
0.261311844,2.264274361,75,0.4,1275.080792,17.00107722,-968.2237829,-12.90965044
0.241232008,2.175539474,80,0.4,1277.97039,15.97462987,-951.5085617,-11.89385702
0.22205859,2.087292395,85,0.4,1290.369329,15.18081564,-923.7045731,-10.86711263
0.203751753,1.999402259,90,0.4,1304.229782,14.49144203,-894.3624129,-9.937360144
0.350379922,2.621918015,70,0.4,1581.675456,22.59536366,-1304.414543,-18.63449347
0.327614117,2.535308459,75,0.4,1582.276581,21.09702108,-1305.775776,-17.41034368
0.312987307,2.478065971,80,0.4,1583.896641,19.79870801,-1291.963508,-16.14954386
0.292267174,2.394636078,85,0.4,1581.756038,18.60889457,-1280.958083,-15.0700951
0.27271088,2.313133691,90,0.4,1588.305781,17.64784201,-1264.308124,-14.04786805
0.406565038,2.824323997,70,0.4,1902.267897,27.17525567,-1610.809095,-23.0115585
0.387521311,2.757384291,75,0.4,1899.063542,25.32084722,-1610.774101,-21.47698801
0.369298892,2.691773443,80,0.4,1903.054807,23.78818508,-1595.243555,-19.94054444
0.351813467,2.627276198,85,0.4,1899.147844,22.34291582,-1601.183696,-18.83745525
0.327614117,2.535308459,90,0.4,1900.210594,21.11345104,-1600.562996,-17.78403329
0.459344246,3.00205498,70,0.4,2226.609123,31.80870176,-1837.130791,-26.24472558
0.43265608,2.913539479,75,0.4,2225.345497,29.6712733,-1911.71866,-25.48958213
0.418070217,2.864007274,80,0.4,2227.340882,27.84176103,-1852.730982,-23.15913728
0.394184981,2.780990711,85,0.4,2214.908311,26.05774483,-1895.374164,-22.29851958
0.380903236,2.73373764,90,0.4,2224.477318,24.71641464,-1852.367544,-20.5818616
0.494692838,3.115425089,70,0.4,2519.670731,35.99529616,-2080.967616,-29.7281088
